company_num
888,50-150人
889,50-150人
890,50-150人
891,150-500人
892,50-150人
893,150-500人
894,少于50人
895,500-1000人
896,500-1000人
897,50-150人
898,10000人以上
899,50-150人
900,少于50人
901,1000-5000人
902,50-150人
903,50-150人
904,50-150人
905,500-1000人
906,500-1000人
907,5000-10000人
908,1000-5000人
909,1000-5000人
910,10000人以上
911,150-500人
912,10000人以上
913,10000人以上
914,1000-5000人
915,少于50人
916,150-500人
917,1000-5000人
918,50-150人
919,500-1000人
920,150-500人
921,50-150人
922,500-1000人
923,150-500人
924,少于50人
925,500-1000人
926,少于50人
927,500-1000人
928,50-150人
929,150-500人
930,5000-10000人
931,50-150人
932,500-1000人
933,150-500人
934,150-500人
935,少于50人
936,150-500人
937,少于50人
938,500-1000人
939,50-150人
940,1000-5000人
941,150-500人
942,50-150人
943,150-500人
944,50-150人
945,1000-5000人
946,1000-5000人
947,1000-5000人
948,少于50人
949,150-500人
950,50-150人
951,500-1000人
952,50-150人
953,50-150人
954,少于50人
955,500-1000人
956,5000-10000人
957,1000-5000人
958,少于50人
959,少于50人
960,50-150人
961,150-500人
962,50-150人
963,1000-5000人
964,150-500人
965,150-500人
966,50-150人
967,50-150人
968,1000-5000人
969,150-500人
970,150-500人
971,50-150人
972,500-1000人
973,150-500人
974,50-150人
975,150-500人
976,1000-5000人
977,50-150人
978,50-150人
979,50-150人
980,50-150人
981,50-150人
982,150-500人
983,50-150人
984,50-150人
985,少于50人
986,50-150人
987,150-500人
988,50-150人
989,150-500人
990,50-150人
991,50-150人
992,少于50人
993,150-500人
994,150-500人
995,150-500人
996,10000人以上
997,10000人以上
998,10000人以上
999,50-150人
1000,少于50人
1001,150-500人
1002,1000-5000人
1003,1000-5000人
1004,50-150人
1005,500-1000人
1006,150-500人
1007,50-150人
1008,150-500人
1009,150-500人
1010,5000-10000人
1011,500-1000人
1012,1000-5000人
1013,150-500人
1014,少于50人
1015,50-150人
1016,50-150人
1017,10000人以上
1018,少于50人
1019,1000-5000人
1020,150-500人
1021,1000-5000人
1022,150-500人
1023,50-150人
1024,500-1000人
1025,50-150人
1026,150-500人
1027,50-150人
1028,150-500人
1029,50-150人
1030,少于50人
1031,50-150人
1032,50-150人
1033,少于50人
1034,少于50人
1035,150-500人
1036,150-500人
1037,50-150人
1038,500-1000人
1039,少于50人
1040,150-500人
1041,150-500人
1042,10000人以上
1043,50-150人
1044,50-150人
1045,150-500人
1046,500-1000人
1047,500-1000人
1048,150-500人
1049,50-150人
1050,50-150人
1051,50-150人
1052,1000-5000人
1053,少于50人
1054,少于50人
1055,10000人以上
1056,150-500人
1057,50-150人
1058,少于50人
1059,50-150人
1060,少于50人
1061,少于50人
1062,少于50人
1063,150-500人
1064,150-500人
1065,500-1000人
1066,500-1000人
1067,150-500人
1068,150-500人
1069,50-150人
1070,1000-5000人
1071,150-500人
1072,少于50人
1073,10000人以上
1074,500-1000人
1075,150-500人
1076,500-1000人
1077,10000人以上
1078,10000人以上
1079,500-1000人
1080,10000人以上
1081,10000人以上
1082,500-1000人
1083,1000-5000人
1084,500-1000人
1085,1000-5000人
1086,150-500人
1087,10000人以上
1088,10000人以上
1089,10000人以上
1090,1000-5000人
1091,少于50人
1092,50-150人
1093,150-500人
1094,150-500人
1095,50-150人
1096,5000-10000人
1097,50-150人
1098,150-500人
1099,150-500人
1100,150-500人
1101,500-1000人
1102,500-1000人
1103,500-1000人
1104,50-150人
1105,500-1000人
1106,50-150人
1107,150-500人
1108,150-500人
1109,1000-5000人
1110,50-150人
1111,50-150人
1112,1000-5000人
1113,500-1000人
1114,50-150人
1115,150-500人
1116,少于50人
1117,1000-5000人
1118,少于50人
1119,50-150人
1120,50-150人
1121,少于50人
1122,50-150人
1123,1000-5000人
1124,10000人以上
1125,150-500人
1126,1000-5000人
1127,500-1000人
1128,5000-10000人
1129,500-1000人
1130,500-1000人
1131,50-150人
1132,少于50人
1133,1000-5000人
1134,150-500人
1135,50-150人
1136,50-150人
1137,150-500人
1138,少于50人
1139,少于50人
1140,150-500人
1141,10000人以上
1142,500-1000人
1143,5000-10000人
1144,150-500人
1145,50-150人
1146,150-500人
1147,500-1000人
1148,1000-5000人
1149,50-150人
1150,少于50人
1151,50-150人
1152,1000-5000人
1153,1000-5000人
1154,1000-5000人
1155,150-500人
1156,500-1000人
1157,1000-5000人
1158,150-500人
1159,50-150人
1160,150-500人
1161,500-1000人
1162,150-500人
1163,150-500人
1164,150-500人
1165,1000-5000人
1166,50-150人
1167,10000人以上
1168,150-500人
1169,少于50人
1170,1000-5000人
1171,150-500人
1172,500-1000人
1173,50-150人
1174,50-150人
1175,150-500人
1176,10000人以上
1177,500-1000人
1178,10000人以上
1179,1000-5000人
1180,10000人以上
1181,150-500人
1182,10000人以上
1183,1000-5000人
1184,150-500人
1185,150-500人
1186,150-500人
1187,50-150人
1188,5000-10000人
1189,500-1000人
1190,5000-10000人
1191,少于50人
1192,50-150人
1193,50-150人
1194,500-1000人
1195,500-1000人
1196,500-1000人
1197,少于50人
1198,150-500人
1199,50-150人
1200,50-150人
1201,500-1000人
1202,1000-5000人
1203,150-500人
1204,5000-10000人
1205,150-500人
1206,少于50人
1207,500-1000人
1208,10000人以上
1209,50-150人
1210,500-1000人
1211,150-500人
1212,150-500人
1213,150-500人
1214,500-1000人
1215,少于50人
1216,50-150人
1217,1000-5000人
1218,50-150人
1219,150-500人
1220,150-500人
1221,50-150人
1222,1000-5000人
1223,150-500人
1224,50-150人
1225,5000-10000人
1226,150-500人
1227,500-1000人
1228,1000-5000人
1229,少于50人
1230,150-500人
1231,1000-5000人
1232,150-500人
1233,150-500人
1234,少于50人
1235,150-500人
1236,500-1000人
1237,50-150人
1238,50-150人
1239,500-1000人
1240,500-1000人
1241,500-1000人
1242,1000-5000人
1243,150-500人
1244,50-150人
1245,50-150人
1246,50-150人
1247,150-500人
1248,150-500人
1249,少于50人
1250,1000-5000人
1251,10000人以上
1252,5000-10000人
1253,150-500人
1254,150-500人
1255,500-1000人
1256,50-150人
1257,500-1000人
1258,50-150人
1259,少于50人
1260,500-1000人
1261,150-500人
1262,500-1000人
1263,50-150人
1264,10000人以上
1265,150-500人
1266,150-500人
1267,50-150人
1268,50-150人
1269,少于50人
1270,150-500人
1271,150-500人
1272,150-500人
1273,50-150人
1274,50-150人
1275,5000-10000人
1276,少于50人
1277,50-150人
1278,150-500人
1279,50-150人
1280,50-150人
1281,50-150人
1282,1000-5000人
1283,1000-5000人
1284,50-150人
1285,150-500人
1286,50-150人
1287,500-1000人
1288,50-150人
1289,500-1000人
1290,少于50人
1291,500-1000人
1292,500-1000人
1293,5000-10000人
1294,150-500人
1295,50-150人
1296,50-150人
1297,50-150人
1298,50-150人
1299,10000人以上
1300,150-500人
1301,150-500人
1302,10000人以上
1303,少于50人
1304,150-500人
1305,150-500人
1306,1000-5000人
1307,150-500人
1308,10000人以上
1309,500-1000人
1310,500-1000人
